"","athlete_id","date","game_exposure","training_exposure","squat_depth_left","squat_depth_right","high_intensity_distance","collisions","distance","game_injury","training_injury","muscle_soreness"
"2860",16811,2017-04-10,FALSE,TRUE,52.8,53.9,1,1,59499,FALSE,FALSE,3
"2861",16811,2017-04-11,FALSE,TRUE,52.8,53.9,1,2,59499,FALSE,FALSE,7
"2862",16811,2017-04-12,FALSE,TRUE,61.9,61.6,1,3,52921,FALSE,FALSE,8
"2863",16811,2017-04-13,FALSE,TRUE,61.9,61.6,1,10,45569,FALSE,FALSE,6
"2864",16811,2017-04-14,FALSE,TRUE,61.9,61.6,1,11,39109,FALSE,FALSE,8
"2865",16811,2017-04-15,TRUE,FALSE,61.9,61.6,72,13,42220,TRUE,FALSE,7
"2866",16811,2017-04-16,FALSE,TRUE,61.9,61.6,93,34,45684,FALSE,FALSE,8
"2867",16811,2017-04-17,FALSE,TRUE,61.9,61.6,93,34,39953,FALSE,FALSE,8
"2868",16811,2017-04-18,FALSE,TRUE,61.9,61.6,93,32,39953,FALSE,FALSE,7
"2869",16811,2017-04-19,FALSE,TRUE,NA,NA,93,31,39953,FALSE,FALSE,4
"2870",16811,2017-04-20,FALSE,TRUE,NA,NA,93,24,39953,FALSE,FALSE,4
"2871",16811,2017-04-21,FALSE,TRUE,NA,NA,93,27,34697,FALSE,FALSE,8
"2872",16811,2017-04-22,FALSE,TRUE,NA,NA,21,26,34697,FALSE,FALSE,5
"2873",16811,2017-04-23,TRUE,FALSE,NA,NA,72,7,34697,FALSE,FALSE,8
"2874",16811,2017-04-24,FALSE,TRUE,NA,NA,72,38,28858,FALSE,FALSE,6
"2875",16811,2017-04-25,FALSE,TRUE,NA,NA,72,38,28858,FALSE,FALSE,6
"2876",16811,2017-04-26,FALSE,TRUE,NA,NA,72,39,23707,FALSE,FALSE,5
"2877",16811,2017-04-27,FALSE,TRUE,NA,NA,72,41,23707,FALSE,FALSE,6
"2878",16811,2017-04-28,FALSE,TRUE,NA,NA,72,37,23707,FALSE,FALSE,3
"2879",16811,2017-04-29,FALSE,TRUE,92.5,96.9,72,37,23707,FALSE,FALSE,4
"2880",16811,2017-04-30,FALSE,TRUE,92.5,96.9,1,35,20330,FALSE,FALSE,6
"2881",16811,2017-05-01,FALSE,TRUE,92.5,96.9,158,19,19623,FALSE,FALSE,5
"2882",16811,2017-05-02,FALSE,TRUE,92.5,96.9,158,19,19623,FALSE,FALSE,6
"2883",16811,2017-05-03,FALSE,TRUE,92.5,96.9,158,18,19986,FALSE,FALSE,7
"2884",16811,2017-05-04,FALSE,TRUE,92.5,96.9,351,22,19347,FALSE,FALSE,6
"2885",16811,2017-05-05,FALSE,TRUE,92.5,96.9,387,28,25089,FALSE,FALSE,4
"2886",16811,2017-05-06,FALSE,TRUE,NA,NA,387,28,25355,FALSE,FALSE,5
"2887",16811,2017-05-07,TRUE,FALSE,NA,NA,459,30,28732,FALSE,FALSE,2
"2888",16811,2017-05-08,FALSE,TRUE,NA,NA,388,22,32649,FALSE,FALSE,3
"2889",16811,2017-05-09,FALSE,TRUE,NA,NA,388,22,32649,FALSE,FALSE,4
"2890",16811,2017-05-10,FALSE,TRUE,NA,NA,388,22,32649,FALSE,FALSE,4
"2891",16811,2017-05-11,FALSE,TRUE,NA,NA,195,17,32649,FALSE,TRUE,6
"2892",16811,2017-05-12,FALSE,TRUE,NA,NA,159,17,32383,FALSE,FALSE,3
"2893",16811,2017-05-13,FALSE,TRUE,79.8,78.8,159,17,29272,FALSE,FALSE,4
"2894",16811,2017-05-14,TRUE,FALSE,79.8,78.8,159,17,25808,FALSE,FALSE,4
"2895",16811,2017-05-15,FALSE,TRUE,79.8,78.8,135,12,31186,FALSE,FALSE,3
"2896",16811,2017-05-16,FALSE,TRUE,79.8,78.8,135,12,31186,FALSE,FALSE,4
"2897",16811,2017-05-17,FALSE,TRUE,79.8,78.8,135,12,31186,FALSE,FALSE,4
"2898",16811,2017-05-18,FALSE,TRUE,79.8,78.8,135,15,31186,FALSE,FALSE,6
"2899",16811,2017-05-19,FALSE,TRUE,79.8,78.8,135,12,31186,FALSE,FALSE,5
"2900",16811,2017-05-20,FALSE,TRUE,NA,NA,135,12,31186,FALSE,FALSE,3
"2901",16811,2017-05-21,TRUE,FALSE,NA,NA,63,10,27809,FALSE,FALSE,4
"2902",16811,2017-05-22,FALSE,TRUE,NA,NA,172,17,31298,FALSE,FALSE,4
"2903",16812,2017-01-31,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2904",16812,2017-02-01,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,8
"2905",16812,2017-02-02,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"2906",16812,2017-02-03,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"2907",16812,2017-02-04,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,TRUE,5
"2908",16812,2017-02-05,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"2909",16812,2017-02-06,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"2910",16812,2017-02-07,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,5
"2911",16812,2017-02-08,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,8
"2912",16812,2017-02-09,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,7
"2913",16812,2017-02-10,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"2914",16812,2017-02-11,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"2915",16812,2017-02-12,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,5
"2916",16812,2017-02-13,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"2917",16812,2017-02-14,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"2918",16812,2017-02-15,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,8
"2919",16812,2017-02-16,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,5
"2920",16812,2017-02-17,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"2921",16812,2017-02-18,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"2922",16812,2017-02-19,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,5
"2923",16812,2017-02-20,FALSE,TRUE,70,64,1,1,NA,FALSE,FALSE,6
"2924",16812,2017-02-21,FALSE,TRUE,70,64,1,1,NA,FALSE,FALSE,6
"2925",16812,2017-02-22,FALSE,TRUE,70,64,1,1,NA,FALSE,FALSE,5
"2926",16812,2017-02-23,FALSE,TRUE,70,64,1,1,NA,FALSE,FALSE,6
"2927",16812,2017-02-24,FALSE,TRUE,70,64,1,1,NA,FALSE,FALSE,6
"2928",16812,2017-02-25,FALSE,TRUE,62,60,1,1,NA,FALSE,FALSE,5
"2929",16812,2017-02-26,FALSE,TRUE,66,62,1,1,NA,FALSE,FALSE,8
"2930",16812,2017-02-27,FALSE,TRUE,62,60,1,1,NA,FALSE,FALSE,6
"2931",16812,2017-02-28,FALSE,TRUE,62,60,1,1,1,FALSE,FALSE,6
"2932",16812,2017-03-01,FALSE,TRUE,67,63,1,1,1,FALSE,FALSE,5
"2933",16812,2017-03-02,FALSE,TRUE,64.5,61.5,1,1,1,FALSE,FALSE,6
"2934",16812,2017-03-03,FALSE,TRUE,64.5,61.5,1,1,1,FALSE,FALSE,6
"2935",16812,2017-03-04,FALSE,TRUE,60,56.7,1,1,1,FALSE,FALSE,5
"2936",16812,2017-03-05,FALSE,TRUE,63.5,59.85,1,1,1,FALSE,FALSE,6
"2937",16812,2017-03-06,FALSE,TRUE,63.5,59.85,1,1,1,FALSE,FALSE,6
"2938",16812,2017-03-07,FALSE,TRUE,63.5,59.85,1,1,1,FALSE,FALSE,5
"2939",16812,2017-03-08,FALSE,TRUE,74.4,75.7,1,1,1,FALSE,FALSE,6
"2940",16812,2017-03-09,FALSE,TRUE,67.2,66.2,1,1,1,FALSE,FALSE,6
"2941",16812,2017-03-10,FALSE,TRUE,67.2,66.2,1,1,1,FALSE,FALSE,5
"2942",16812,2017-03-11,FALSE,TRUE,71.3,69.6,1,1,1,FALSE,FALSE,6
"2943",16812,2017-03-12,FALSE,TRUE,72.85,72.65,1,1,1,FALSE,FALSE,6
"2944",16812,2017-03-13,FALSE,TRUE,72.85,72.65,1,1,1,FALSE,FALSE,5
"2945",16812,2017-03-14,FALSE,TRUE,72.85,72.65,1,1,1,FALSE,FALSE,6
"2946",16812,2017-03-15,FALSE,TRUE,71.3,69.6,1,1,1,FALSE,FALSE,7
"2947",16812,2017-03-16,FALSE,TRUE,71.3,69.6,1,1,1,FALSE,FALSE,8
"2948",16812,2017-03-17,FALSE,TRUE,71.3,69.6,1,1,1,FALSE,FALSE,8
"2949",16812,2017-03-18,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,7
"2950",16812,2017-03-19,TRUE,FALSE,NA,NA,1,1,1,FALSE,FALSE,8
"2951",16812,2017-03-20,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,8
"2952",16812,2017-03-21,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,7
"2953",16812,2017-03-22,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"2954",16812,2017-03-23,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,5
"2955",16812,2017-03-24,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"2956",16812,2017-03-25,FALSE,TRUE,79.4,77.2,1,1,1,FALSE,FALSE,6
"2957",16812,2017-03-26,TRUE,FALSE,79.4,77.2,1,1,1,FALSE,FALSE,5
"2958",16812,2017-03-27,FALSE,TRUE,79.4,77.2,1,1,1,FALSE,FALSE,6
"2959",16812,2017-03-28,FALSE,TRUE,79.4,77.2,1,1,1,FALSE,FALSE,6
"2960",16812,2017-03-29,FALSE,TRUE,79.4,77.2,1,1,1,FALSE,FALSE,5
"2961",16812,2017-03-30,FALSE,TRUE,82.7,79,1,1,1,FALSE,FALSE,6
"2962",16812,2017-03-31,FALSE,TRUE,81.05,78.1,1,1,1,FALSE,FALSE,6
"2963",16812,2017-04-01,FALSE,TRUE,66.7,66.2,1,1,1,FALSE,FALSE,5
"2964",16812,2017-04-02,TRUE,FALSE,74.7,72.6,1,1,1,FALSE,FALSE,6
"2965",16812,2017-04-03,FALSE,TRUE,74.7,72.6,1,1,1,FALSE,FALSE,6
"2966",16812,2017-04-04,FALSE,TRUE,74.7,72.6,1,1,1,FALSE,FALSE,5
"2967",16812,2017-04-05,FALSE,TRUE,65.2,65.4,1,1,1,FALSE,FALSE,6
"2968",16812,2017-04-06,FALSE,TRUE,65.95,65.8,1,1,1,FALSE,FALSE,8
"2969",16812,2017-04-07,FALSE,TRUE,65.95,65.8,1,1,1,FALSE,FALSE,6
"2970",16812,2017-04-08,FALSE,TRUE,65.2,65.4,1,1,1,FALSE,FALSE,5
"2971",16812,2017-04-09,FALSE,TRUE,65.2,65.4,1,1,1,FALSE,FALSE,6
"2972",16812,2017-04-10,FALSE,TRUE,65.2,65.4,1,1,1,FALSE,FALSE,6
"2973",16812,2017-04-11,FALSE,TRUE,65.2,65.4,1,1,1,FALSE,FALSE,5
"2974",16812,2017-04-12,FALSE,TRUE,60.4,55.9,1,1,1,FALSE,FALSE,6
"2975",16812,2017-04-13,FALSE,TRUE,60.4,55.9,1,1,1,FALSE,FALSE,6
"2976",16812,2017-04-14,FALSE,TRUE,60.8,57.9,1,1,1,FALSE,FALSE,5
"2977",16812,2017-04-15,TRUE,FALSE,60.6,56.9,1,1,1,FALSE,FALSE,6
"2978",16812,2017-04-16,FALSE,TRUE,60.6,56.9,1,1,1,FALSE,FALSE,6
"2979",16812,2017-04-17,FALSE,TRUE,60.6,56.9,1,1,1,FALSE,FALSE,5
"2980",16812,2017-04-18,FALSE,TRUE,60.6,56.9,1,1,1,FALSE,FALSE,6
"2981",16812,2017-04-19,FALSE,TRUE,60.8,57.9,1,1,1,FALSE,FALSE,6
"2982",16812,2017-04-20,FALSE,TRUE,60.8,57.9,1,1,1,FALSE,FALSE,5
"2983",16812,2017-04-21,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"2984",16812,2017-04-22,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"2985",16812,2017-04-23,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,5
"2986",16812,2017-04-24,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"2987",16812,2017-04-25,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"2988",16812,2017-04-26,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,5
"2989",16812,2017-04-27,FALSE,TRUE,87.4,80.2,1,1,1,FALSE,FALSE,6
"2990",16812,2017-04-28,FALSE,TRUE,87.4,80.2,1,1,1,FALSE,FALSE,6
"2991",16812,2017-04-29,FALSE,TRUE,67.4,67.1,1,1,1,FALSE,FALSE,5
"2992",16812,2017-04-30,FALSE,TRUE,77.4,73.65,1,1,1,FALSE,FALSE,6
"2993",16812,2017-05-01,FALSE,TRUE,77.4,73.65,1,1,1,FALSE,FALSE,6
"2994",16812,2017-05-02,FALSE,TRUE,77.4,73.65,1,1,1,FALSE,FALSE,5
"2995",16812,2017-05-03,FALSE,TRUE,77.4,73.65,1,1,1,FALSE,FALSE,6
"2996",16812,2017-05-04,FALSE,TRUE,75.5,75.4,1,1,1,FALSE,FALSE,6
"2997",16812,2017-05-05,FALSE,TRUE,71.45,71.25,1,1,1,FALSE,FALSE,5
"2998",16812,2017-05-06,FALSE,TRUE,55.9,56.2,1,1,1,FALSE,FALSE,6
"2999",16812,2017-05-07,TRUE,FALSE,65.7,65.8,1,1,1,FALSE,FALSE,6
"3000",16812,2017-05-08,FALSE,TRUE,65.7,65.8,1,1,1,FALSE,FALSE,5
"3001",16812,2017-05-09,FALSE,TRUE,65.7,65.8,1,1,1,FALSE,FALSE,6
"3002",16812,2017-05-10,FALSE,TRUE,65.7,65.8,1,1,1,FALSE,FALSE,6
"3003",16812,2017-05-11,FALSE,TRUE,55.9,56.2,1,1,1,FALSE,FALSE,5
"3004",16812,2017-05-12,FALSE,TRUE,55.9,56.2,1,1,1,FALSE,FALSE,6
"3005",16812,2017-05-13,FALSE,TRUE,67.6,64.4,1,1,1,FALSE,FALSE,6
"3006",16812,2017-05-14,FALSE,TRUE,67.6,64.4,1,1,1,FALSE,FALSE,5
"3007",16812,2017-05-15,FALSE,TRUE,67.6,64.4,1,1,1,FALSE,FALSE,6
"3008",16812,2017-05-16,FALSE,TRUE,67.6,64.4,1,1,1,FALSE,FALSE,6
"3009",16812,2017-05-17,FALSE,TRUE,67.6,64.4,1,1,1,FALSE,FALSE,5
"3010",16812,2017-05-18,FALSE,TRUE,58.4,59.9,1,1,1,FALSE,FALSE,6
"3011",16812,2017-05-19,FALSE,TRUE,63,62.15,1,1,1,FALSE,FALSE,6
"3012",16812,2017-05-20,FALSE,TRUE,58.4,59.9,1,1,1,FALSE,FALSE,5
"3013",16812,2017-05-21,FALSE,TRUE,58.4,59.9,1,1,1,FALSE,FALSE,6
"3014",16812,2017-05-22,FALSE,TRUE,58.4,59.9,1,1,1,FALSE,FALSE,6
"3015",16813,2017-01-31,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"3016",16813,2017-02-01,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,8
"3017",16813,2017-02-02,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,5
"3018",16813,2017-02-03,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,7
"3019",16813,2017-02-04,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"3020",16813,2017-02-05,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,3
"3021",16813,2017-02-06,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,4
"3022",16813,2017-02-07,FALSE,TRUE,NA,NA,325,58,NA,FALSE,FALSE,6
"3023",16813,2017-02-08,FALSE,TRUE,NA,NA,436,90,NA,FALSE,TRUE,5
"3024",16813,2017-02-09,FALSE,TRUE,NA,NA,442,101,NA,FALSE,FALSE,6
"3025",16813,2017-02-10,FALSE,TRUE,NA,NA,280,94,NA,FALSE,FALSE,4
"3026",16813,2017-02-11,FALSE,TRUE,NA,NA,228,79,NA,FALSE,FALSE,6
"3027",16813,2017-02-12,FALSE,TRUE,NA,NA,214,67,NA,FALSE,FALSE,5
"3028",16813,2017-02-13,FALSE,TRUE,NA,NA,136,56,NA,FALSE,FALSE,6
"3029",16813,2017-02-14,FALSE,TRUE,NA,NA,136,56,NA,FALSE,FALSE,6
"3030",16813,2017-02-15,FALSE,TRUE,NA,NA,22,18,NA,FALSE,FALSE,8
"3031",16813,2017-02-16,FALSE,TRUE,NA,NA,17,7,NA,FALSE,FALSE,5
"3032",16813,2017-02-17,FALSE,TRUE,NA,NA,133,10,NA,FALSE,FALSE,6
"3033",16813,2017-02-18,FALSE,TRUE,NA,NA,259,16,NA,FALSE,FALSE,6
"3034",16813,2017-02-19,FALSE,TRUE,NA,NA,259,16,NA,FALSE,FALSE,5
"3035",16813,2017-02-20,FALSE,TRUE,56,56,260,21,NA,FALSE,FALSE,6
"3036",16813,2017-02-21,FALSE,TRUE,56,56,260,21,NA,FALSE,FALSE,6
"3037",16813,2017-02-22,FALSE,TRUE,56,56,353,29,NA,FALSE,FALSE,5
"3038",16813,2017-02-23,FALSE,TRUE,56,56,387,27,NA,FALSE,FALSE,6
"3039",16813,2017-02-24,FALSE,TRUE,56,56,406,31,NA,FALSE,FALSE,6
"3040",16813,2017-02-25,FALSE,TRUE,56,56,281,25,NA,FALSE,FALSE,5
"3041",16813,2017-02-26,TRUE,FALSE,56,56,281,25,NA,FALSE,FALSE,8
"3042",16813,2017-02-27,FALSE,TRUE,NA,NA,321,49,NA,FALSE,FALSE,6
"3043",16813,2017-02-28,FALSE,TRUE,55,52,321,49,75935,FALSE,FALSE,6
"3044",16813,2017-03-01,FALSE,TRUE,55,52,357,43,74660,FALSE,FALSE,5
"3045",16813,2017-03-02,FALSE,TRUE,55,52,306,45,67896,FALSE,FALSE,6
"3046",16813,2017-03-03,FALSE,TRUE,55,52,345,44,66106,FALSE,FALSE,6
"3047",16813,2017-03-04,FALSE,TRUE,55.4,56.6,360,45,62637,FALSE,FALSE,5
"3048",16813,2017-03-05,TRUE,FALSE,55.2,54.3,360,45,57161,FALSE,FALSE,6
"3049",16813,2017-03-06,FALSE,TRUE,55.2,54.3,675,48,55961,FALSE,FALSE,6
"3050",16813,2017-03-07,FALSE,TRUE,94,98.6,675,48,55961,FALSE,FALSE,5
"3051",16813,2017-03-08,FALSE,TRUE,74.7,77.6,740,46,53665,FALSE,FALSE,6
"3052",16813,2017-03-09,FALSE,TRUE,74.7,77.6,805,51,49379,FALSE,FALSE,6
"3053",16813,2017-03-10,FALSE,TRUE,74.7,77.6,727,46,56115,FALSE,FALSE,5
"3054",16813,2017-03-11,FALSE,TRUE,64.2,67.3,715,46,59799,FALSE,FALSE,6
"3055",16813,2017-03-12,TRUE,FALSE,79.1,82.95,896,47,63513,FALSE,FALSE,7
"3056",16813,2017-03-13,FALSE,TRUE,79.1,82.95,861,37,67739,FALSE,FALSE,6
"3057",16813,2017-03-14,FALSE,TRUE,64.2,67.3,861,37,67739,FALSE,FALSE,5
"3058",16813,2017-03-15,FALSE,TRUE,61.8,63.2,820,38,72677,FALSE,FALSE,8
"3059",16813,2017-03-16,FALSE,TRUE,63,65.25,813,32,74202,FALSE,FALSE,6
"3060",16813,2017-03-17,FALSE,TRUE,63,65.25,882,45,74078,FALSE,FALSE,6
"3061",16813,2017-03-18,FALSE,TRUE,72,78.1,882,45,74041,FALSE,FALSE,5
"3062",16813,2017-03-19,TRUE,FALSE,66.9,70.65,882,45,77755,FALSE,FALSE,6
"3063",16813,2017-03-20,FALSE,TRUE,66.9,70.65,603,46,73453,FALSE,FALSE,6
"3064",16813,2017-03-21,FALSE,TRUE,66.9,70.65,603,46,73453,FALSE,FALSE,5
"3065",16813,2017-03-22,FALSE,TRUE,76.7,76.7,629,45,71638,FALSE,FALSE,6
"3066",16813,2017-03-23,FALSE,TRUE,74.35,77.4,628,44,77576,FALSE,FALSE,6
"3067",16813,2017-03-24,FALSE,TRUE,74.35,77.4,475,37,77697,FALSE,FALSE,5
"3068",16813,2017-03-25,FALSE,TRUE,79.4,82.3,475,37,78583,FALSE,FALSE,6
"3069",16813,2017-03-26,TRUE,FALSE,78.05,79.5,475,37,82297,FALSE,FALSE,6
"3070",16813,2017-03-27,FALSE,TRUE,78.05,79.5,815,17,86175,FALSE,FALSE,5
"3071",16813,2017-03-28,FALSE,TRUE,78.05,79.5,815,17,86175,FALSE,FALSE,6
"3072",16813,2017-03-29,FALSE,TRUE,87.8,88.1,783,17,83314,FALSE,FALSE,6
"3073",16813,2017-03-30,FALSE,TRUE,83.6,85.2,726,16,83314,FALSE,FALSE,5
"3074",16813,2017-03-31,FALSE,TRUE,83.6,85.2,714,12,77625,FALSE,FALSE,6
"3075",16813,2017-04-01,FALSE,TRUE,87.8,88.1,714,12,77461,FALSE,FALSE,6
"3076",16813,2017-04-02,TRUE,FALSE,87.8,88.1,714,12,81175,FALSE,FALSE,5
"3077",16813,2017-04-03,FALSE,TRUE,87.8,88.1,332,9,76260,FALSE,FALSE,6
"3078",16813,2017-04-04,FALSE,TRUE,87.8,88.1,332,9,76260,FALSE,FALSE,6
"3079",16813,2017-04-05,FALSE,TRUE,NA,NA,185,9,70973,FALSE,FALSE,5
"3080",16813,2017-04-06,FALSE,TRUE,84,87.4,185,8,72055,FALSE,FALSE,6
"3081",16813,2017-04-07,FALSE,TRUE,84,87.4,185,5,65319,FALSE,FALSE,6
"3082",16813,2017-04-08,FALSE,TRUE,84,87.4,181,10,61635,FALSE,FALSE,5
"3083",16813,2017-04-09,FALSE,TRUE,84,87.4,1,9,57921,FALSE,FALSE,6
"3084",16813,2017-04-10,FALSE,TRUE,84,87.4,1,9,53695,FALSE,FALSE,6
"3085",16813,2017-04-11,FALSE,TRUE,72.7,73.7,1,13,53695,FALSE,FALSE,8
"3086",16813,2017-04-12,FALSE,TRUE,78.35,80.55,1,24,48757,FALSE,FALSE,5
"3087",16813,2017-04-13,FALSE,TRUE,72.7,73.7,1,22,42805,FALSE,FALSE,6
"3088",16813,2017-04-14,FALSE,TRUE,96.6,102.6,4,23,45898,FALSE,FALSE,6
"3089",16813,2017-04-15,TRUE,FALSE,84.65,88.15,185,18,45928,FALSE,FALSE,7
"3090",16813,2017-04-16,FALSE,TRUE,84.65,88.15,574,43,47092,FALSE,FALSE,5
"3091",16813,2017-04-17,FALSE,TRUE,84.65,88.15,574,43,46599,FALSE,FALSE,6
"3092",16813,2017-04-18,FALSE,TRUE,96.6,102.6,574,39,46599,FALSE,FALSE,6
"3093",16813,2017-04-19,FALSE,TRUE,96.6,102.6,574,28,42775,FALSE,FALSE,5
"3094",16813,2017-04-20,FALSE,TRUE,96.6,102.6,574,35,36310,FALSE,FALSE,6
"3095",16813,2017-04-21,FALSE,TRUE,NA,NA,570,40,35662,FALSE,FALSE,6
"3096",16813,2017-04-22,FALSE,TRUE,NA,NA,393,40,35662,FALSE,FALSE,3
"3097",16813,2017-04-23,TRUE,FALSE,NA,NA,185,16,35662,FALSE,FALSE,8
"3098",16813,2017-04-24,FALSE,TRUE,NA,NA,185,34,31233,FALSE,FALSE,5
"3099",16813,2017-04-25,FALSE,TRUE,NA,NA,185,34,31233,FALSE,FALSE,6
"3100",16813,2017-04-26,FALSE,TRUE,101.2,103.9,185,34,28751,FALSE,FALSE,6
"3101",16813,2017-04-27,FALSE,TRUE,101.2,103.9,185,39,28751,FALSE,FALSE,5
"3102",16813,2017-04-28,FALSE,TRUE,101.2,103.9,185,35,28751,FALSE,FALSE,4
"3103",16813,2017-04-29,FALSE,TRUE,95.5,98.3,185,35,28751,FALSE,FALSE,6
"3104",16813,2017-04-30,FALSE,TRUE,98.35,101.1,4,34,25037,FALSE,FALSE,6
"3105",16813,2017-05-01,FALSE,TRUE,98.35,101.1,61,17,27818,FALSE,FALSE,5
"3106",16813,2017-05-02,FALSE,TRUE,98.35,101.1,61,17,27818,FALSE,FALSE,6
"3107",16813,2017-05-03,FALSE,TRUE,85.2,85.1,66,17,28197,FALSE,FALSE,8
"3108",16813,2017-05-04,FALSE,TRUE,90.35,91.7,88,15,30256,FALSE,FALSE,6
"3109",16813,2017-05-05,FALSE,TRUE,90.35,91.7,104,22,33705,FALSE,FALSE,5
"3110",16813,2017-05-06,FALSE,TRUE,89.6,89.9,104,22,37389,FALSE,FALSE,6
"3111",16813,2017-05-07,TRUE,FALSE,87.4,87.5,285,23,41103,FALSE,FALSE,6
"3112",16813,2017-05-08,FALSE,TRUE,87.4,87.5,240,36,42961,FALSE,FALSE,5
"3113",16813,2017-05-09,FALSE,TRUE,87.4,87.5,240,36,42961,FALSE,FALSE,6
"3114",16813,2017-05-10,FALSE,TRUE,89.6,89.9,235,36,42961,FALSE,FALSE,6
"3115",16813,2017-05-11,FALSE,TRUE,89.6,89.9,213,37,42961,FALSE,FALSE,5
"3116",16813,2017-05-12,FALSE,TRUE,89.6,89.9,197,33,39277,FALSE,FALSE,6
"3117",16813,2017-05-13,FALSE,TRUE,77.1,77.8,197,33,39247,FALSE,FALSE,6
"3118",16813,2017-05-14,TRUE,FALSE,77.1,77.8,197,33,38083,FALSE,FALSE,5
"3119",16813,2017-05-15,FALSE,TRUE,77.1,77.8,185,22,39577,FALSE,FALSE,6
"3120",16813,2017-05-16,FALSE,TRUE,77.1,77.8,185,22,39577,FALSE,FALSE,6
"3121",16813,2017-05-17,FALSE,TRUE,77.1,77.8,185,22,39577,FALSE,FALSE,7
"3122",16813,2017-05-18,FALSE,TRUE,77.1,77.8,185,14,39577,FALSE,FALSE,5
"3123",16813,2017-05-19,FALSE,TRUE,77.1,77.8,185,12,39577,FALSE,FALSE,6
"3124",16813,2017-05-20,FALSE,TRUE,100.9,105.8,185,12,39577,FALSE,FALSE,6
"3125",16813,2017-05-21,TRUE,FALSE,100.9,105.8,4,11,35863,FALSE,FALSE,8
"3126",16813,2017-05-22,FALSE,TRUE,100.9,105.8,4,9,36979,FALSE,FALSE,5
"3127",16814,2017-01-31,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"3128",16814,2017-02-01,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,8
"3129",16814,2017-02-02,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"3130",16814,2017-02-03,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"3131",16814,2017-02-04,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,5
"3132",16814,2017-02-05,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,7
"3133",16814,2017-02-06,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,8
"3134",16814,2017-02-07,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,8
"3135",16814,2017-02-08,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,10
"3136",16814,2017-02-09,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"3137",16814,2017-02-10,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,7
"3138",16814,2017-02-11,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,8
